text,category
"There's an historic drought in Ca and Alyssa has taken three long showers today. Perhaps she is still attempting to wash the""ick"" off after yesterday in the HN room. Also, no sign of her makeup coming off. #bb24",drought
"@caughtsmart Aug 15 EWE:  UK - After this drought, there will be another one: here are 10 things you should know. https://t.co/KBj5QJBdB9",drought
How long Griezmann's La Liga goal drought felt like: https://t.co/RbuZqPrhBl,other
@caughtsmart Aug 15 EWE:  UK - Drought: Why some UK trees are losing their leaves in August. https://t.co/mRqditGiVU,drought
"'This #drought isn’t going away anytime soon. One study projects a 75% chance that it lasts through 2030. But if climate change escalates unabated, dry conditions could last even longer.' https://t.co/8QSMQWoW8x",drought
"@caughtsmart Aug 15 EWE:  China - Yangtze river shrinks as heatwave, drought threaten crops. https://t.co/MFDYEhoHEX",drought
@grayishStray Our urban forest is an essential resource when it comes to fighting climate change. The amount of water we are asking residents to provide street trees at this time is insignificant in terms of drought impact on our water supply.,other
Tuesday’s deadline looms for drought-stricken states to cut Colorado River water use￼ https://t.co/0o7NAA67e3,drought
@northernnurse12 @Bellbar5 @GioBruno1600 It's dried up due to a drought just like the Colorado river. Droughts have occurred for centuries. There are many rivers that were once here and no longer exists. It's been occurring since the beginning of time and no amount of money is going to change that.,drought
"@ASmithUCD @BringBackKern Focusing your article where you do validates the current system, in which a few tens of thousands of people are allowed to turn CA's water to their personal money.
Being OK with ""the drought will give ten thousand of them even more reason to privatize more intensely"" is uncool.",other
French farmer defies drought with sustainable crop ⁦⁦@USATODAY⁩ ⁦@CNN⁩  https://t.co/fbHgwzO0Nw,drought
Queensland farmers call for government review into drought declaration committees https://t.co/IoKvECW7OB,drought
@AlexEpstein There is more to agriculture however than just CO2 levels right? I mean if you have increased fires and drought then the increased CO2 doesn't mean much.,other
Kohli last ODI century – drought continues; three years and counting https://t.co/4aw2PSaf9W,drought
"French climate activists fill golf course holes with cement, protesting against #water ban ...: Australian Broadcasting Corporation https://t.co/9kRTTGud6v #ClimateChange",other
"@FrederalBacon @EndGameWW3 Sure radioactive wind and water contamination is a bitch, but I'm pretty sure drought, famine and brutally accelerating climate change would kill more people, more evenly, perhaps even faster than kinetic/radiation damage to personnel and infrastructure.",other
"Nothing ESGs can’t fix I’m sure.

https://t.co/xWwlaFdcjq",other
"Loved working on this story with Gene Johnston and some of @AgriWebb's ranching customers to share drought-coping tips and strategies to fellow farmers and ranchers who are also finding themselves in a dry season.
https://t.co/XQdY9nyL3R",drought
"Lake Mead has retreated due to drought, exposing several bodies feared to be linked to Mafia hits https://t.co/FRVrNexUs8",drought
"It's unfortunate eastern Iowa is missing the rain today, but at least it's falling over areas that really need it! Here's the current drought condition with an approximate outline of areas expected to see 1""+ of rain. #IAwx https://t.co/UX9UHZRWat",drought
WION Climate Tracker | NASA Satellite captures Britain turning brown due to drought https://t.co/tytNmJM9KT,drought
"A total of 119 people have been arrested for arson as a result of serious fires caused by a heat wave and severe drought in Portugal, affecting agriculture and other primary supply systems. 🔥🚒🧑‍🚒 https://t.co/fAi86c9VUl",drought
The Welsh village that was flooded by the UK government that was in in 1980s and they wants more from Wales to help with the drought what's the Welsh water going to do charge them or going to make Welsh people pay extra,drought
@BoehlysCookin @CFC_DRM @thfcfan4 @_Eden7 @zzTHFC @FGerg514 @eurofootcom Not this season... but I'm confident our (embarrassingly long) trophy drought will soon end...,other
"“I have to choose to take my cattle to auction early and sell them at a loss or a lower price — or pay for more feed and still lose money.”
#yeg
 https://t.co/oumR3k4j3z",other
"@shepherd__jo Terrible to have drought in the UK, Jo. May it rain soon &amp; the streams run again! Nice to see your lovely working dogs are happy (if hot.)",drought
"How do you feel about the state of the world right now, the collapse of everything, fires, drought, heat, floods, famine, species extinctions and all the petty tyrants playing games with us?",drought
#Drought #LocalDroughtCommittees #JaneMcNamara #FlindersShire Queensland farmers call for government review into drought declaration committees - ABC News https://t.co/4tUOALn2Hn SignUp HiPeople https://t.co/sv0wUku2by,drought
"@DUPleader They’re not going to light it in this weather are they?!! 

Say no to bbq’s in open areas, but let’s set fire to a huge tower of crates during a heat wave &amp; drought 🫣

And you’re right. Bonfires always baffled me. Putting poor Guy on top forgetting the hedgehogs underneath. 🤷🏻‍♀️",drought
@ThatEricAlper The longest Stanley Cup Drought in the NHL. 🤷‍♂️🤦‍♂️,other
Gravitas: Europe faces worst drought in 500 years https://t.co/uC7gS7tLpe via @YouTube,drought
@NeilBandtock Last week they said a drought till next year. Now they are on another script. 🤣🤣,drought
@AuthorKimberley @deesbarbara @mathers_georgia Watching story on Grand Canyon &amp; how bad  Drought has become. If water level fall 45 ft they will loose ability to produce hydro electricity. To all the climate deniers enjoy. Oh by the way the west heat legal are on the Extreme rise,drought
A Horrifying Drought Is Causing Widespread Crop Failures Throughout The US And Europe https://t.co/d5sDDNxHfX,drought
@marekcornett Cold front amidst drought,drought
Climate change: Drought highlights dangers for electricity supplies https://t.co/4V3ke0yzuy,drought
"@oo_oluwayinka @PoojaMedia In some games too salah was totally useless 
Last season salah carried the team to an extent but suffered goal drought in some 
Many of those games mane stood up and did his magic",other
"From a secret garden, to a lost shipwreck, to a Roman shoe, extreme heat and drought is revealing our forgotten history https://t.co/CJA45IdrJv #archeology #ClimateCrisis",drought
"“We’ve still got lightning, but our risk of those spreading beyond something we can control with the fire suppression resources that we have here diminishes,” said @BLMUtah’s fire management officer. https://t.co/FhSvM6i7x5",other
"‘At least 12 people die from hunger in drought ravaged Guji zone, says official; residents put figure at 20’ Reported by @addisstandard. https://t.co/oyZL1VmeFh @WFP @UNESCO @AP @nytimes @Reuters @BBC @unhcr @amnesty @UN @WorldBank @UNHumanRights #OromoVoice #OromoIsStarving",drought
"We're heading for a frightening time, all over, but personally the UK. The drought will have an impact next year, as will problems with trade and energy (Brexit). As I said to a friend q few months before Covid, shit will soon get weird.",drought
"RealAg Radio, Aug 15: Drought, fertilizer costs, fall planting plans, and the sweetest sweet corn https://t.co/j5YfVAE9ir",drought
Never a better time that this terrible drought to #killyourlawn,drought
Monsoonal rains flood parts of drought stricken West https://t.co/Y1mBwJ2fJX,drought
"Government must ‘overrule nimbys’ on new reservoirs, says infrastructure tsar https://t.co/5XEfZRQqRc",other
Alyssa causing a drought in LA all on her own 3rd shower since 10am #BB24,other
Spaghetti sauce and ketchup are soaring as drought puts the squeeze on tomato crops in top producing California https://t.co/nDrco12mEs,drought
"“This year was looking encouraging, but there’s such a deficit of the moisture in the soil we have nothing to rely on for any dry spells.”
https://t.co/gMeFw6PJcN",drought
"@simon_fawthrop Doesn't this just reflect the miracle of modern infrastructure and petrochemicals.

Worse drought in 500 years and everyone has plenty of food and water.",drought
"“This year was looking encouraging, but there’s such a deficit of the moisture in the soil we have nothing to rely on for any dry spells.”
https://t.co/VYP0A7PnFD",drought
"Amid continuing drought, the 2022 hay supply data illustrates why so much herd liquidation has occurred this year and speaks to the challenges that cattle producers will face to get through the winter. #drought #hay #AgTwitter

https://t.co/Qaj1dYwcNT",drought
im telling y’all she saw me complain and made a video with a bunch of her selfies to make up for months of drought https://t.co/sX18KIqHwG,other
@askmaxggs Yo i love rain . we are currently suffering drought but it could be raining now im not sure i can’t see our,drought
"@LBCNews OH No !!!!!!!!! 
But what about the drought, and hosepipe ban?? 
(When you do a timeline of events, it all becomes a fear/panic BS machine)",drought
i hope one day i can say that i survived the bebez drought https://t.co/CxOCg8bGNm,other
(https://t.co/7XmLgOtpxA):#Drought forcing tough water decisions in #Colorado River Basin : Seven states and 30 Native American tribes lying in the Colorado River Basin prepare to make hard choices as water levels plummet due to drought. .. https://t.co/WJs132T4Wm,drought
(New York Post):#French activists fill golf holes with cement to protest watering exemptions during drought : France has told residents to avoid non-essential water usage like car-washing and watering gardens during one of the .. https://t.co/oYIjVFRwQk,drought
"@sarahmullins @abcadelaide In the last 12 months, the humanitarian situation in Afghanistan has deteriorated, with crippling drought, an economic crisis, rapidly rising poverty levels and an escalation in human rights violations.",drought
"@RLBraithwaite @MrRexPatrick @ScottMorrisonMP Wait’ll we hear Morrison was also  sworn in as Drought Envoy! 😁

🎶 “When I think about you I text myself…”",other
